Page ID,Facebook Page,Ad Library,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library,coalition,party,election,coder,Spend Money in Lombardia,Spend Money in Lazio
109491080460389,https://www.facebook.com/109491080460389,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=109491080460389&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Bambine Non Spose,WeWorld Onlus,2207,12,,--,,,TRUE,TRUE
182631478421403,https://www.facebook.com/182631478421403,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=182631478421403&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Rio Mare,Bolton Food,2130,2,,--,,,TRUE,TRUE
110327701926480,https://www.facebook.com/110327701926480,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=110327701926480&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,IoCambio,io Cambio,2128,27,,--,,,TRUE,TRUE
218066501942820,https://www.facebook.com/218066501942820,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=218066501942820&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Carmine Pacente,DeRev,2121,23,"Centre coalition",Azione – Italia Viva,Lombardy,Luca,TRUE,FALSE
129614623725639,https://www.facebook.com/129614623725639,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=129614623725639&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Cesvi Onlus,Cesvi Fondazione Onlus,2105,5,,--,,,TRUE,TRUE
667483386685540,https://www.facebook.com/667483386685540,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=667483386685540&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Silvia Sardone,Silvia Sardone,2047,6,Centre-right coalition,Lega,Main Party,Luca,TRUE,TRUE
102000366519353,https://www.facebook.com/102000366519353,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=102000366519353&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,EIPASS,Certipass srl,2046,1,,--,,,TRUE,TRUE
103843386353847,https://www.facebook.com/103843386353847,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=103843386353847&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Studio Pagano & Partners,Monica Pagano,2027,8,,--,,,TRUE,TRUE
2079368948955135,https://www.facebook.com/2079368948955135,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=2079368948955135&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,FS News,FSNews,1977,2,,--,,,TRUE,TRUE
1154159241414027,https://www.facebook.com/1154159241414027,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=1154159241414027&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Pasquale Ciacciarelli,Pasquale Ciacciarelli,1975,14,Centre-right coalition,Lega,Lazio,Luca,FALSE,TRUE
101898776545732,https://www.facebook.com/101898776545732,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=101898776545732&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Inapp,INAPP Istituto Nazionale per l’Analisi delle Politiche Pubbliche,1971,40,,--,,,TRUE,TRUE
8792700660,https://www.facebook.com/8792700660,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=8792700660&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Istituto Bruno Leoni,Istituto Bruno Leoni,1960,9,,--,,,TRUE,TRUE
104544555621560,https://www.facebook.com/104544555621560,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=104544555621560&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Ewiva,Andrea Manchisi,1927,12,,--,,,TRUE,TRUE
101221479103,https://www.facebook.com/101221479103,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=101221479103&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Fondazione Progetto Arca Onlus,Fondazione Progetto Arca Onlus,1896,26,,--,,,TRUE,TRUE
545138225511184,https://www.facebook.com/545138225511184,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=545138225511184&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Miriam Cominelli,Miriam Cominelli,1881,19,Centre-left coalition,Pd,Lombardy,Luca,TRUE,FALSE
287752571419453,https://www.facebook.com/287752571419453,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=287752571419453&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GianMarco Senna,Gianmarco Senna,1857,20,"Centre coalition",Azione – Italia Viva,Lombardy,Luca,TRUE,FALSE
1093222784082778,https://www.facebook.com/1093222784082778,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=1093222784082778&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,World Vision Italia,World Vision Italia Onlus,1851,12,,--,,,TRUE,TRUE
299584710061488,https://www.facebook.com/299584710061488,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=299584710061488&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,WeWorld Onlus,WeWorld Onlus,1842,41,,--,,,TRUE,TRUE
470337789694227,https://www.facebook.com/470337789694227,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=470337789694227&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Mauro Piazza,Mauro Piazza,1827,14,Centre-right coalition,Lega,Lombardy,Luca,TRUE,FALSE
760093690827789,https://www.facebook.com/760093690827789,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=760093690827789&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Marika Rotondi,Marika Rotondi,1826,23,Centre-right coalition,FdI,Lazio,Luca,FALSE,TRUE
160476923996021,https://www.facebook.com/160476923996021,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=160476923996021&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Assolombarda,Assolombarda,1785,11,,--,,,TRUE,FALSE
74217848665,https://www.facebook.com/74217848665,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=74217848665&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Regione Puglia,Regione Puglia,1762,148,,--,,,FALSE,FALSE
110647840532680,https://www.facebook.com/110647840532680,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=110647840532680&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Merge Mayor,These ads ran without a disclaimer,1754,2,,--,,,FALSE,FALSE
160406350666170,https://www.facebook.com/160406350666170,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=160406350666170&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Eurodeputati PD,EurodeputatiPD,1707,76,Centre-left coalition,Pd,Main Party,Luca,TRUE,TRUE
613417015791230,https://www.facebook.com/613417015791230,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=613417015791230&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Alessandra Basso,Alessandra Basso,1706,7,Centre-right coalition,Lega,Main Party,Luca,FALSE,FALSE
2794426070573094,https://www.facebook.com/2794426070573094,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=2794426070573094&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Up2You,Up2You,1688,11,,--,,,TRUE,TRUE
118713758151850,https://www.facebook.com/118713758151850,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=118713758151850&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,UNHCR Italia - Agenzia ONU per i Rifugiati,These ads ran without a disclaimer,1667,31,,--,,,TRUE,TRUE
169865643624028,https://www.facebook.com/169865643624028,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=169865643624028&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Federico Romani,Federico Romani,1666,17,Centre-right coalition,FdI,Lombardy,Luca,TRUE,FALSE
184749620911,https://www.facebook.com/184749620911,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=184749620911&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,La Gazzetta del Mezzogiorno,La Gazzetta del Mezzogiorno,1655,28,,--,,,FALSE,FALSE
833593136718760,https://www.facebook.com/833593136718760,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=833593136718760&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Lega Lombarda - Salvini Premier,Lega Lombarda - Salvini Premier,1644,11,Centre-right coalition,Lega,Main Party,Luca,TRUE,FALSE
39555807821,https://www.facebook.com/39555807821,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=39555807821&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Monica FRASSONI,Monica Frassoni,1624,17,Centre-left coalition,Majorino Presidente,Lombardy,Luca,TRUE,FALSE
269804456695686,https://www.facebook.com/269804456695686,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=269804456695686&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,MSDsalute,MSD Italia,1589,28,,--,,,FALSE,TRUE
800987386900455,https://www.facebook.com/800987386900455,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=800987386900455&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Noi Avvocati,Noi Avvocati - Almost Blue,1587,84,,--,,,TRUE,FALSE
102808527862361,https://www.facebook.com/102808527862361,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=102808527862361&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Uniti per la Siria,WeWorld Onlus,1570,26,,--,,,TRUE,TRUE
366568029646,https://www.facebook.com/366568029646,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=366568029646&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,COOPI,COOPI,1562,47,,--,,,TRUE,TRUE
622450334886617,https://www.facebook.com/622450334886617,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=622450334886617&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,1494,24,,--,,,TRUE,TRUE
110633917729454,https://www.facebook.com/110633917729454,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=110633917729454&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Romana Dell'Erba,Romana Dell'Erba,1477,9,Centre-right coalition,FdI,Lombardy,Luca,TRUE,FALSE
1795157064037833,https://www.facebook.com/1795157064037833,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=1795157064037833&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Giorgio Leopardi Vice Sindaco di Ariccia,Giorgio Leopardi Vice Sindaco di Ariccia,1456,11,Centre-right coalition,Lega,Lazio,Luca,FALSE,TRUE
105517781627039,https://www.facebook.com/105517781627039,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=105517781627039&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,RM scuola - Università,RM Scuola Campus,1454,30,,--,,,TRUE,TRUE
176577435060,https://www.facebook.com/176577435060,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=176577435060&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Diego Invernici,Andrea Benaglio,1450,18,Centre-right coalition,FdI,Lombardy,Luca,TRUE,FALSE
105404488611825,https://www.facebook.com/105404488611825,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=105404488611825&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Piave.,Piave Digital Agency,1436,45,,--,,,FALSE,FALSE
989456744582519,https://www.facebook.com/989456744582519,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=989456744582519&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Nicola De Felice,Nicola De Felice,1431,24,Centre-right coalition,FdI,Lazio,Luca,FALSE,TRUE
182120865170178,https://www.facebook.com/182120865170178,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=IT&view_all_page_id=182120865170178&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Gianluigi Paragone,Gianluigi Paragone,1422,10,,--,,,TRUE,TRUE
